title,user_id,genre,tags
"Winnie the Pooh and the Blustery Day (1968)","288","Animation|Children|Musical",NULL
"Midnight Clear, A (1992)","289","Drama|War","In Netflix queue"
"2001: A Space Odyssey (1968)","290","Adventure|Drama|Sci-Fi","Hal, space, aliens, apes, Arthur C. Clarke, artificial intelligence, atmospheric, cinematography, classic, computer, confusing ending, cult film, Dull, future, futuristic, imdb top 250, masterpiece, meditative, music, mystery, Oscar (Best Effects - Visual Effects), overrated, philosophical, relaxing, revolutionary, robots, sci-fi, setting:space/space ship, slow, slow paced, soundtrack, space, space travel, spacecraft, Stanley Kubrick, superb soundtrack, surreal, technology, tedious, visual, visually appealing"
"400 Blows, The (Les quatre cents coups) (1959)","290","Crime|Drama","emotional, gentle, heartwarming, lyrical, reflective"
"African Queen, The (1951)","290","Adventure|Comedy|Romance|War","missionary"
"All Quiet on the Western Front (1930)","290","Action|Drama|War",NULL
"Amadeus (1984)","290","Drama","Mozart, Salieri"
"Apartment, The (1960)","290","Comedy|Drama|Romance","adultery"
"Apocalypse Now (1979)","290","Action|Drama|War","Vietnam"
"Best Years of Our Lives, The (1946)","290","Drama|War",NULL
"Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)","290","Drama",NULL
"Bonnie and Clyde (1967)","290","Crime|Drama","1920s, gangsters"
"Bridge on the River Kwai, The (1957)","290","Adventure|Drama|War","POW"
"Bringing Up Baby (1938)","290","Comedy|Romance","leopard, screwball"
"Butch Cassidy and the Sundance Kid (1969)","290","Action|Western","crime"
"Casablanca (1942)","290","Drama|Romance","start of a beautiful friendship"
"Cat on a Hot Tin Roof (1958)","290","Drama","Tennessee Williams"
"Chinatown (1974)","290","Crime|Film-Noir|Mystery|Thriller","incest"
"Citizen Kane (1941)","290","Drama|Mystery","Rosebud"
"City Lights (1931)","290","Comedy|Drama|Romance","blind"
"Conversation, The (1974)","290","Drama|Mystery","spying"
"Deer Hunter, The (1978)","290","Drama|War","Vietnam"
"Doctor Zhivago (1965)","290","Drama|Romance|War",NULL
"Double Indemnity (1944)","290","Crime|Drama|Film-Noir","Insurance"
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","290","Comedy|War","dark comedy, Atomic bomb, black comedy, dark comedy, satire, purity of essence, Slim Pickens, black comedy, dark comedy, Quirky"
"E.T. the Extra-Terrestrial (1982)","290","Children|Drama|Sci-Fi","aliens"
"Fantasia (1940)","290","Animation|Children|Fantasy|Musical","Disney"
"Fargo (1996)","290","Comedy|Crime|Drama|Thriller","based on a true story, dark comedy, KIDNAPPING, Steve Buscemi, Coen Brothers"
"Five Easy Pieces (1970)","290","Drama",NULL
"Frankenstein (1931)","290","Drama|Horror|Sci-Fi","In Netflix queue"
"From Here to Eternity (1953)","290","Drama|Romance|War",NULL
"Gigi (1958)","290","Musical","prostitution"
"Glory (1989)","290","Drama|War","Civil War"
"Godfather, The (1972)","290","Crime|Drama","Mafia"
"Godfather: Part II, The (1974)","290","Crime|Drama","Al Pacino, Mafia, Mafia"
"Goldfinger (1964)","290","Action|Adventure|Thriller",NULL
"Goodfellas (1990)","290","Crime|Drama","Mafia"
"Grapes of Wrath, The (1940)","290","Drama","depression, dust bowl"
"Great Escape, The (1963)","290","Action|Adventure|Drama|War","POW"
"High Noon (1952)","290","Drama|Western","gunfight"
"His Girl Friday (1940)","290","Comedy|Romance","Screwball"
"Hoop Dreams (1994)","290","Documentary","basketball"
"In the Heat of the Night (1967)","290","Drama|Mystery","racism"
"It Happened One Night (1934)","290","Comedy|Romance","Screwball"
"It's a Wonderful Life (1946)","290","Children|Drama|Fantasy|Romance","Christmas"
"Jaws (1975)","290","Action|Horror","Shark"
"Jules and Jim (Jules et Jim) (1961)","290","Drama|Romance",NULL
"King Kong (1933)","290","Action|Adventure|Fantasy|Horror",NULL
"Last Emperor, The (1987)","290","Drama","China"
"Lawrence of Arabia (1962)","290","Adventure|Drama|War","Middle East"
"Lone Star (1996)","290","Drama|Mystery|Western","In Netflix queue"
"Maltese Falcon, The (1941)","290","Film-Noir|Mystery","statue"
"Man for All Seasons, A (1966)","290","Drama",NULL
"Meet Me in St. Louis (1944)","290","Musical","1900s"
"Midnight Cowboy (1969)","290","Drama","prostitution"
"Mister Roberts (1955)","290","Comedy|Drama|War",NULL
"Mr. Smith Goes to Washington (1939)","290","Drama","Politics"
"North by Northwest (1959)","290","Action|Adventure|Mystery|Romance|Thriller","Mount Rushmore, Alfred Hitchcock, imdb top 250"
"On the Waterfront (1954)","290","Crime|Drama","boxing, coulda been a contender"
"One Flew Over the Cuckoo's Nest (1975)","290","Drama","emotional, jack nicholson, mental illness"
"Philadelphia Story, The (1940)","290","Comedy|Drama|Romance","divorce"
"Psycho (1960)","290","Crime|Horror","Alfred Hitchcock, psychology, suspenseful, tense, Norman Bates, Alfred Hitchcock, black and white, imdb top 250, remade"
"Pulp Fiction (1994)","290","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Raging Bull (1980)","290","Drama","boxing"
"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","290","Action|Adventure","adventure, archaeology, indiana jones, Steven Spielberg, treasure hunt, archaeology, ark of the covenant, indiana jones"
"Rain Man (1988)","290","Drama","autism"
"Rear Window (1954)","290","Mystery|Thriller","voyeurism, imdb top 250, James Stewart, mystery, photographer, photography"
"Rebecca (1940)","290","Drama|Mystery|Romance|Thriller","Mrs. DeWinter"
"Schindler's List (1993)","290","Drama|War","moving, thought-provoking, Holocaust, based on a true story, biography, disturbing, holocaust"
"Secrets & Lies (1996)","290","Drama","In Netflix queue"
"Shawshank Redemption, The (1994)","290","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Singin' in the Rain (1952)","290","Comedy|Musical|Romance","movie business"
"Some Like It Hot (1959)","290","Comedy|Crime","men in drag"
"Star Wars: Episode IV - A New Hope (1977)","290","Action|Adventure|Sci-Fi","classic, space action, action, sci-fi, EPIC, great soundtrack, classic sci-fi, engrossing adventure, EPIC, classic, Nerd, classic sci-fi, space action, space epic, oldie but goodie, sci-fi, Star Wars, ROBOTS AND ANDROIDS, space, classic sci-fi, sci-fi, space adventure, Star Wars, darth vader, luke skywalker, space opera"
"Star Wars: Episode V - The Empire Strikes Back (1980)","290","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Taxi Driver (1976)","290","Crime|Drama|Thriller","assassination"
"Treasure of the Sierra Madre, The (1948)","290","Action|Adventure|Drama|Western","Cold"
"Vertigo (1958)","290","Drama|Mystery|Romance|Thriller","falling, Alfred Hitchcock, Atmospheric, imdb top 250, James Stewart"
"West Side Story (1961)","290","Drama|Musical|Romance","Gangs"
"Wizard of Oz, The (1939)","290","Adventure|Children|Fantasy|Musical","Dorothy, Toto"
"Avatar (2009)","291","Action|Adventure|Sci-Fi|IMAX","bad science, futuristic, graphic design, James Cameron, military, poor dialogue, sci-fi, superficial plot, unoriginal, white guilt, beautiful scenery, graphic design, music, politics, romance, thought-provoking, too long, visually stunning"
"Avengers, The (2012)","291","Action|Adventure|Sci-Fi|IMAX","Captain America, silly, superhero, superhero team, fun, great humor, visually appealing"
"Dark Knight, The (2008)","291","Action|Crime|Drama|IMAX","psychology, superhero, dark, gritty"
"Deadpool (2016)","291","Action|Adventure|Comedy|Sci-Fi",NULL
"Harry Potter and the Chamber of Secrets (2002)","291","Adventure|Fantasy","Magic, Wizards"
"Harry Potter and the Deathly Hallows: Part 1 (2010)","291","Action|Adventure|Fantasy|IMAX",NULL
"Harry Potter and the Deathly Hallows: Part 2 (2011)","291","Action|Adventure|Drama|Fantasy|Mystery|IMAX",NULL
"Harry Potter and the Goblet of Fire (2005)","291","Adventure|Fantasy|Thriller|IMAX","Magic, Wizards"
"Harry Potter and the Half-Blood Prince (2009)","291","Adventure|Fantasy|Mystery|Romance|IMAX",NULL
"Harry Potter and the Order of the Phoenix (2007)","291","Adventure|Drama|Fantasy|IMAX",NULL
"Harry Potter and the Prisoner of Azkaban (2004)","291","Adventure|Fantasy|IMAX","Magic, Wizards"
"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)","291","Adventure|Children|Fantasy","Everything you want is here, alan rickman, harry potter, humorous, Magic, Magic, Wizards"
"Ratatouille (2007)","291","Animation|Children|Drama","a clever chef rat, inspirational, clever, inspirational"
"WALL·E (2008)","291","Adventure|Animation|Children|Romance|Sci-Fi","last man on earth, love story, Post apocalyptic, social commentary"
"Babes in Toyland (1934)","292","Children|Comedy|Fantasy|Musical",NULL
"Diamonds Are Forever (1971)","292","Action|Adventure|Thriller",NULL
"Iron Giant, The (1999)","292","Adventure|Animation|Children|Drama|Sci-Fi","robots, animation"
"Shawshank Redemption, The (1994)","292","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Animal House (1978)","294","Comedy","college, TOGA"
"Bachelor Party (1984)","294","Comedy",NULL
"Barcelona (1994)","294","Comedy|Romance",NULL
"Big Lebowski, The (1998)","294","Comedy|Crime","Coen Brothers, black comedy, bowling, classic, coen brothers, comedy, crime, Cult classic, cult film, dark comedy, deadpan, drugs, funny, great dialogue, great soundtrack, Highly quotable, imdb top 250, Jeff Bridges, John Goodman, Julianne Moore, kidnapping, marijuana, Nudity (Full Frontal), off-beat comedy, Philip Seymour Hoffman, quirky, ransom, rug, sarcasm, satirical, Steve Buscemi, violence"
"Bulworth (1998)","294","Comedy|Drama|Romance",NULL
"Caddyshack (1980)","294","Comedy","golf"
"Cheech and Chong's Up in Smoke (1978)","294","Comedy",NULL
"Dazed and Confused (1993)","294","Comedy",NULL
"Dogma (1999)","294","Adventure|Comedy|Fantasy","irreverent, jay and silent bob, Kevin Smith, satire, religion"
"Fear and Loathing in Las Vegas (1998)","294","Adventure|Comedy|Drama",NULL
"Fisher King, The (1991)","294","Comedy|Drama|Fantasy|Romance","homeless"
"Forrest Gump (1994)","294","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Godfather, The (1972)","294","Crime|Drama","Mafia"
"Highlander (1986)","294","Action|Adventure|Fantasy",NULL
"History of the World: Part I (1981)","294","Comedy|Musical",NULL
"House (1986)","294","Comedy|Fantasy|Horror",NULL
"Lawrence of Arabia (1962)","294","Adventure|Drama|War","Middle East"
"Meatballs (1979)","294","Comedy","camp"
"Risky Business (1983)","294","Comedy","prostitution"
"Star Trek IV: The Voyage Home (1986)","294","Adventure|Comedy|Sci-Fi","whales"
"Star Wars: Episode IV - A New Hope (1977)","294","Action|Adventure|Sci-Fi","classic, space action, action, sci-fi, EPIC, great soundtrack, classic sci-fi, engrossing adventure, EPIC, classic, Nerd, classic sci-fi, space action, space epic, oldie but goodie, sci-fi, Star Wars, ROBOTS AND ANDROIDS, space, classic sci-fi, sci-fi, space adventure, Star Wars, darth vader, luke skywalker, space opera"
"Where the Buffalo Roam (1980)","294","Comedy",NULL
"American History X (1998)","295","Crime|Drama","thought-provoking, racism, edward norton, emotional, politics"
"City of Lost Children, The (Cité des enfants perdus, La) (1995)","295","Adventure|Drama|Fantasy|Mystery|Sci-Fi","kidnapping"
"Devil's Own, The (1997)","295","Action|Drama|Thriller",NULL
"From Dusk Till Dawn (1996)","295","Action|Comedy|Horror|Thriller",NULL
"Inception (2010)","295","Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX","action, alternate reality, Leonardo DiCaprio, sci-fi, thought-provoking, visually appealing, dreamlike, surreal, visually appealing, big budget, clever, complicated, dead wife, great soundtrack, heist, intellectual, mindfuck, philosophy, psychological, psychology, suspense, thought-provoking, cerebral, dreamlike, philosophy, thought-provoking"
"Inglourious Basterds (2009)","295","Action|Drama|War","black comedy, Brad Pitt, Christoph Waltz, Quentin Tarantino, satire"
"Lives of Others, The (Das leben der Anderen) (2006)","295","Drama|Romance|Thriller",NULL
"One Flew Over the Cuckoo's Nest (1975)","295","Drama","emotional, jack nicholson, mental illness"
"Papillon (1973)","295","Crime|Drama",NULL
"Pulp Fiction (1994)","295","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
